











who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,sturcbo?,rturcbo?,stakeholder?,sown-pref,sown-power,sown-eu,scbo-pref,scbo-power,scbo-eu,stemp-eu,regulator?,rown-pref,rown-power,rown-eu,rcbo-pref,rcbo-power,rcbo-eu,rtemp-eu,scboprefrange1,scboprefrange2,scboprefrange3,scboprefrange4,scboprefrange5,scboprefrange6,scboprefrange7,scboprefrange8,scboprefrange9,scboprefrange10,rcboprefrange1,rcboprefrange2,rcboprefrange3,rcboprefrange4,rcboprefrange5,rcboprefrange6,rcboprefrange7,rcboprefrange8,rcboprefrange9,rcboprefrange10,own-pref,own-power,out-links,in-links,ideo,idatt,ave-id,id2,pref,tpreference,power,prox,proximity,turcbo,salience,im,pent,message,minlen,ran,temp-eu,minpref,own-eu,cbo-pref,cbo-power,cbo-eu,prefrange1,prefrange2,prefrange3,prefrange4,prefrange5,prefrange6,prefrange7,prefrange8,prefrange9,prefrange10,cboprefrange1,cboprefrange2,cboprefrange3,cboprefrange4,cboprefrange5,cboprefrange6,cboprefrange7,cboprefrange8,cboprefrange9,cboprefrange10,projoim
1899,0,0,-118.2717406,33.9871773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.170912237787686,0.0,0,0,42.5516612099034,45.89649508891306,0,0,26.170912237787686,1.6868014972197318,0.0,15.515110865696915,0.06445329386662307,1,0.06445329386662307,0.030400000000000003,0,0,0,76,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,0,0,-118.1991321,34.0360106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.366860126326685,0.043850011053,0,0,57.05108756307149,51.945978806764344,0,0,32.366860126326685,4.138990387107209,0.043850011053,7.819989200059069,0.12787741445889034,1,0.12787741445889034,0.003053381187202483,0,0,0,6,0,0,4.3850011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,0,0,-117.8510252,34.0207025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.45405746356619,0.211480457514,0,0,62.30071237960384,58.070641141643456,0,0,36.45405746356619,5.408861219903697,0.211480457514,6.739691772719441,0.1483747378548891,1,0.1483747378548891,0.012117926403493877,0,0,0,20,0,0,21.148045751399998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,0,0,-118.0007439,34.1406495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.98841203380016,0.0215046267764,0,0,45.619372141007595,45.057434926906836,0,0,36.98841203380016,10.696822813017764,0.0215046267764,3.4578876999613564,0.2891938914069348,1,0.2891938914069348,0.01682811225623402,0,0,0,40,0,0,2.1504626776399998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,0,0,-118.3625288,33.975598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.67854821826744,0.0460177009458,0,0,68.29638521747172,65.16674669572456,0,0,34.67854821826744,1.4531524553809507,0.0460177009458,23.864356482249683,0.04190349740810318,1,0.04190349740810318,0.015040734646433353,0,0,0,37,0,0,4.60177009458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,0,0,-118.29123,34.1663818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.632300299923127,0.0842647423124,0,0,52.02280045520198,50.52052040968179,0,0,29.632300299923127,2.5910721004156243,0.0842647423124,11.436308659712681,0.08744080190164467,1,0.08744080190164467,0.015586009682275739,0,0,0,37,0,0,8.42647423124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,0,0,-118.0858618,34.1417676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.1493370754017,0.237315932642,0,0,59.25724029434988,55.43151626491489,0,0,600.1493370754017,6870.912658446152,0.237315932642,0.08734637840835613,11.448671578858884,1,11.448671578858884,5.878477364307139,0,0,0,21,0,0,23.731593264199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,0,0,-118.3229762,33.9801005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3056022523883,0.00879786555842,0,0,42.74317593757304,39.66885834381574,0,0,22.3056022523883,1.1024200766001127,0.00879786555842,20.23330554826184,0.049423461609608615,1,0.049423461609608615,0.0048349161970421915,0,0,0,12,0,0,0.8797865558419999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,0,0,-118.3193393,33.9802913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.55713725052982,0.040117399413,0,0,66.65689512118993,62.09120560907094,0,0,33.55713725052982,1.6855981222733172,0.040117399413,19.90814821582281,0.05023068891988705,1,0.05023068891988705,0.00864343852723575,0,0,0,21,0,0,4.0117399413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,0,0,-118.2732812,34.0700347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.517161969636323,0.0872811119814,0,0,58.02150709533393,54.41935638580054,0,0,30.517161969636323,2.0187003625319724,0.0872811119814,15.117232124216747,0.06614967553472108,1,0.06614967553472108,0.009434299884636566,0,0,0,22,0,0,8.72811119814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,0,0,-118.3232279,34.0998031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.20503469692135,0.0619088483504,0,0,52.32979781757275,56.99681803581547,0,0,31.20503469692135,1.6892069645039611,0.0619088483504,18.47318614749186,0.05413251358027223,1,0.05413251358027223,0.0399764766880725,0,0,0,99,0,0,6.19088483504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,-117.9626322,33.9201511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.59455554426329,0.210682532794,0,0,66.0995339805474,60.089580582492665,0,0,38.59455554426329,6.599487798959502,0.210682532794,5.848113780943461,0.17099530506033908,1,0.17099530506033908,0.007405428496660398,0,0,0,6,0,0,21.0682532794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,0,0,-118.1432349,33.9151231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74215776007303,0.0568865994196,0,0,77.2923324863001,74.16309923767008,0,0,40.74215776007303,2.9828214877625165,0.0568865994196,13.658932633824715,0.07321216282475977,1,0.07321216282475977,0.01901085725601228,0,0,0,46,0,0,5.688659941959999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,0,0,-118.3207813,33.911273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.56165411219064,0.0440092701496,0,0,64.42678362641954,66.88410526377758,0,0,35.56165411219064,1.5075306939636324,0.0440092701496,23.589340007858258,0.04239202960603698,1,0.04239202960603698,0.03583884317205006,0,0,0,89,0,0,4.400927014960001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,0,0,-118.0348786,33.9680601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.225276454839985,0.0378149252896,0,0,49.57708861340883,51.81937975206795,0,0,39.225276454839985,10.446151294240456,0.0378149252896,3.7549979269845593,0.26631173157612026,1,0.26631173157612026,0.03022207355072002,0,0,0,72,0,0,3.7814925289600003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,0,0,-118.1775719,33.9849415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58439107460019,0.00999995000026,0,0,60.1565735835627,60.94091622520642,0,0,36.58439107460019,4.473490289711723,0.00999995000026,8.178041910303941,0.12227865923993957,1,0.12227865923993957,0.027361044845205556,0,0,0,68,0,0,0.9999950000260001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,-118.1610765,34.6819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.64151134493086,0.1040882673666,0,0,67.36049402997425,64.02444462697683,0,0,36.64151134493086,3.3924829312912506,0.1040882673666,10.800794605909582,0.092585780628849,1,0.092585780628849,0.014871223613399934,0,0,0,34,0,0,10.40882673666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,0,0,-118.2935144,34.0597633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.52021947641951,0.0326569953866,0,0,71.28691582173542,65.05822423956188,0,0,35.52021947641951,2.1248957957067014,0.0326569953866,16.716217119064016,0.059822147132771425,1,0.059822147132771425,0.003849813763910638,0,0,0,9,0,0,3.2656995386600003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,0,0,-117.876897,34.0050482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.34673129663322,0.1144729779708,0,0,66.9529055004407,64.35761495039664,0,0,42.34673129663322,8.611566758218803,0.1144729779708,4.9174247248583285,0.20335847642869817,1,0.20335847642869817,0.019948850090507557,0,0,0,41,0,0,11.44729779708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,0,0,-118.4657985,34.0299892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.691587068993623,0.309166335454,0,0,62.320414487897104,60.38837303910739,0,0,31.691587068993623,0.9490999977946861,0.309166335454,33.391199180941626,0.02994801098879852,1,0.02994801098879852,0.0182563471658713,0,0,0,43,0,0,30.916633545400003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,-118.4717406,33.994872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.089796590362184,0.1364357572998,0,0,72.52659325854641,69.17393393269178,0,0,36.089796590362184,1.0847363088143716,0.1364357572998,33.27057119514025,0.030056592480325904,1,0.030056592480325904,0.016132788551149243,0,0,0,39,0,0,13.64357572998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,-117.9934024,33.8797604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.215496180658285,0.20306656582,0,0,56.98443960852411,58.98599564767171,0,0,34.215496180658285,3.2316524898204575,0.20306656582,10.587616177307236,0.0944499671364486,1,0.0944499671364486,0.03316246606291337,0,0,0,77,0,0,20.306656582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,0,0,-118.3855954,34.1884899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.094610226511882,0.01248855084516,0,0,54.818422023140315,56.83657982082629,0,0,31.094610226511882,1.6643827414077066,0.01248855084516,18.68236761468254,0.05352640632197476,1,0.05352640632197476,0.030074828622570753,0,0,0,75,0,0,1.248855084516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,0,0,-118.1812157,33.8950709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.279792395857875,0.01350005053252,0,0,80.57634944757633,72.61871450281869,0,0,39.279792395857875,2.333561515985967,0.01350005053252,16.832550642772123,0.05940870288897059,1,0.05940870288897059,0.0005134115141915964,0,0,0,1,0,0,1.350005053252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,0,0,-118.3453936,34.0925729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66781123160781,0.1764575870034,0,0,57.05790308902059,58.45211278011853,0,0,31.66781123160781,1.5465006279204738,0.1764575870034,20.477076219613583,0.048835096830970856,1,0.048835096830970856,0.029382410368767525,0,0,0,71,0,0,17.64575870034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,0,0,-118.4424199,34.2601546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.54962164207634,0.0214892542558,0,0,71.27791687333233,64.8501251859991,0,0,34.54962164207634,1.4680542260370515,0.0214892542558,23.53429527963796,0.042491180981535794,1,0.042491180981535794,0.0029135706058886026,0,0,0,7,0,0,2.14892542558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,-117.901065,34.5334047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.187729205542237,0.0331036254558,0,0,58.8391307941445,57.75521771473005,0,0,31.187729205542237,1.4409481570232752,0.0331036254558,21.643894024591525,0.04620240696354419,1,0.04620240696354419,0.019371722189128766,0,0,0,48,0,0,3.31036254558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,0,0,-118.3196624,34.0420439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.071605075573665,0.024346782642,0,0,55.513499847810955,50.862149863029856,0,0,28.071605075573665,1.4824783878832892,0.024346782642,18.93559144268864,0.052810602881174715,1,0.052810602881174715,0.0037299368846925255,0,0,0,9,0,0,2.4346782642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,0,0,-118.4193592,34.2836834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15088874324754,0.00953746710558,0,0,83.31058523132671,79.67952670819405,0,0,42.15088874324754,1.948319782995565,0.00953746710558,21.634481726834412,0.0462225077830104,1,0.0462225077830104,0.0188668953290293,0,0,0,47,0,0,0.9537467105580001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,0,0,-118.156152,34.0817691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.215854055367615,0.0943274747266,0,0,47.52263030589111,52.670367275302,0,0,34.215854055367615,5.392877377420895,0.0943274747266,6.344637873396466,0.15761340835433235,1,0.15761340835433235,0.04143130741628036,0,0,0,99,0,0,9.43274747266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0,0,-118.4393204,34.0265406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.65368972431891,0.417887216086,0,0,64.7372241896351,62.16350177067159,0,0,32.65368972431891,1.0265920622752167,0.417887216086,31.807853308303542,0.03143877677966236,1,0.03143877677966236,0.01714439891625663,0,0,0,39,0,0,41.7887216086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,0,0,-118.3997946,34.2175361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.23419428572781,0.0359084982352,0,0,83.07516973462738,81.36765276116463,0,0,43.23419428572781,2.205262030222896,0.0359084982352,19.605014593824905,0.05100735810290982,1,0.05100735810290982,0.026685075531793487,0,0,0,66,0,0,3.59084982352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,-117.9014438,34.03455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.30898301361489,0.1326194507546,0,0,39.465983555258006,45.21938519973221,0,0,29.30898301361489,3.926987778796723,0.1326194507546,7.463477012040898,0.13398580827497567,1,0.13398580827497567,0.040674861864438576,0,0,0,97,0,0,13.26194507546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,0,0,-117.58334,34.1388356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.55435394678889,0.1625405587258,0,0,64.85132855232918,62.06619569709626,0,0,34.55435394678889,2.4334945911180026,0.1625405587258,14.199478426173055,0.07042512196481523,1,0.07042512196481523,0.016223949653787515,0,0,0,37,0,0,16.25405587258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3501,0,0,-118.2936524,34.1598004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61723218759689,0.1880779025856,0,0,67.68651225827122,60.9178610324441,0,0,34.61723218759689,2.878977889281103,0.1880779025856,12.024139649172858,0.08316603342749684,1,0.08316603342749684,0.0019492996428227072,0,0,0,0,0,0,18.80779025856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0,0,-118.3602151,34.0318972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74623848683959,0.043137384313,0,0,61.645770142350436,57.081193128115395,0,0,30.74623848683959,1.3563038514884707,0.043137384313,22.669137489432952,0.04411283845563787,1,0.04411283845563787,0.0066106266417526975,0,0,0,16,0,0,4.3137384313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,0,0,-118.5293074,34.4383093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.134344126672076,0.1505902635974,0,0,70.48574282084671,71.23716853876203,0,0,37.134344126672076,1.125734963080828,0.1505902635974,32.986755625894,0.030315197145821104,1,0.030315197145821104,0.031810289009392145,0,0,0,78,0,0,15.059026359739999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,0,0,-118.259047,34.007777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.23622148262519,0.01212361505762,0,0,51.75930201783162,55.183371816048464,0,0,31.23622148262519,2.2768304081908433,0.01212361505762,13.719169144198718,0.07289071149201914,1,0.07289071149201914,0.0344993722955134,0,0,0,86,0,0,1.212361505762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,0,0,-118.2071557,33.9705874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95430801616004,0.0987671313662,0,0,50.92741610901891,55.03467449811702,0,0,31.95430801616004,2.835606611013204,0.0987671313662,11.268949611011909,0.0887394153420306,1,0.0887394153420306,0.03780823303035011,0,0,0,92,0,0,9.87671313662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,0,0,-118.3889416,33.9677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.552282188852466,0.453222903294,0,0,62.02600068781544,65.32340061903389,0,0,34.552282188852466,1.3064783719186375,0.453222903294,26.446884182330923,0.03781163758671038,1,0.03781163758671038,0.04013165331492242,0,0,0,95,0,0,45.3222903294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,-117.95275,33.9152944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.478813751818407,0.1755435667268,0,0,49.29822015125242,45.36839813612718,0,0,30.478813751818407,4.75141218426704,0.1755435667268,6.41468527035823,0.15589229367509633,1,0.15589229367509633,0.007002687430535482,0,0,0,10,0,0,17.55435667268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,0,0,-118.356077,34.088781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.876266571468786,0.0789328049348,0,0,57.66326218060247,53.09693596254223,0,0,28.876266571468786,1.3443626523047423,0.0789328049348,21.479521557642222,0.04655597180395338,1,0.04655597180395338,0.0051820115339856025,0,0,0,12,0,0,7.89328049348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,0,0,-118.2476643,33.9461426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3553073575017,0.01248292126838,0,0,69.56992993244222,68.412936939198,0,0,37.3553073575017,2.3525168895371813,0.01248292126838,15.878868935496035,0.06297677775805392,1,0.06297677775805392,0.02330571861921266,0,0,0,58,0,0,1.248292126838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,0,0,-117.8934924,33.98233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.96043586619359,0.104114839156,0,0,63.180902268151655,65.1628120413365,0,0,56.96043586619359,27.772803319921312,0.104114839156,2.050942975041202,0.4875805969105068,1,0.4875805969105068,0.04360961942203339,0,0,0,83,0,0,10.4114839156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,-118.3045561,34.0223402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.551377709324555,0.0275308565876,0,0,69.91425097284386,69.42282587555948,0,0,37.551377709324555,2.132891796349099,0.0275308565876,17.60585219259682,0.05679929543089629,1,0.05679929543089629,0.02621139321738376,0,0,0,65,0,0,2.75308565876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,-118.1373981,34.0221598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44144223383251,0.0277626909738,0,0,46.32379794243917,51.291418148195255,0,0,44.44144223383251,16.70618978921776,0.0277626909738,2.6601782210396765,0.3759146631946977,1,0.3759146631946977,0.040069711624083744,0,0,0,96,0,0,2.7762690973799997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,0,0,-118.5351763,34.1687453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.432279807857235,0.25613024088,0,0,63.44196941608407,65.79777247447566,0,0,34.432279807857235,1.0559647295827324,0.25613024088,32.60741466380535,0.03066787141238808,1,0.03066787141238808,0.03577367220197572,0,0,0,87,0,0,25.613024088000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
